用户ID,评论内容,购买时间,点赞数,回复数,得分,评价时间,商品型号
18513307805,用着很方便，电量续航时间较长,2022-10-08 15:39:42,0,0,5,2022-12-12 00:01:35,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13136401218,制作精致，携带方便，很实用的一款电源设备。至于综合性能和质量、耐用性待以后补充评价。先点赞吧！,2019-08-17 05:13:20,1,1,5,2019-08-20 11:19:25,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
12838658363,宝贝外观和手感很好，和商家描述一致，已充满电，期待户外使用时的表现,2019-05-27 11:21:45,1,1,5,2019-06-03 12:29:41,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
12938146444,活动期间买的很划算，做工精细，容量大，冲放自如，户外好帮手！使用一段时间后再来纤细评价！,2019-06-20 21:19:32,0,1,5,2019-06-24 08:06:31,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14688217625,收到货之后，家里的小电器都用了一遍，很好。准备过一段时间去秋游，带个300多瓦的电饭煲，带上卡式炉野炊去,2020-09-24 12:12:42,0,1,5,2020-09-26 22:20:06,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13263496925,真是个好宝贝，朋友推荐的，特意去户外体验了一把，做饭30分，边充边煮，耗电15%，真方便，谢了！,2019-09-12 11:12:10,0,2,5,2019-09-25 17:00:19,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17625479217,买回来没及时评价，去露营一晚上再追评的，物流超快，包装也很高大上，送的东西也很给力，晚上露营用电小二放投影太给力了，一次完美的购物,2022-06-01 17:06:52,0,1,5,2022-06-13 08:03:18,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16269745526,电小二500W很小巧，自驾游带在车上用电提供了很大的方便，非常好。品牌的的商品包装也很好，希望品牌的质量能给旅行带来方便和愉快！,2021-09-06 00:12:33,0,1,5,2021-09-08 10:59:05,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15683789824,包装完整，到货43%电量，带华为V55i电视一小时用到23%，测试太阳能时下午四点面对太阳，充电效率72W，物有所值，很满意。,2021-05-12 17:41:34,0,1,5,2021-05-17 16:28:05,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16240052714,货已收到，包装很好。电池电量48％，3小时左右充到＇1O0%。给手机充电正常，烧水正常。,2021-08-28 21:40:07,0,1,5,2021-09-02 16:30:30,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15298320048,"双十一买的评价晚了，宝贝产品质量非常好，是正品，和页面描述的一致，卖家客服服务从头到尾态度都很好，发货速度超快快递小哥给也给力
蓄电容量：描述一致
做工质感：做工精致",2020-12-11 00:02:59,0,1,5,2021-02-06 11:42:16,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13359425213,很不错的一款移动电源，适合自驾游使用，电量足，家里的小电器都可以用。,2019-10-18 20:13:48,0,1,5,2019-10-23 08:58:05,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14710614008,外观设计独特，重量适中，方便携带，500这款对小功率电器很适合。,2020-09-29 14:24:10,0,1,5,2020-10-03 10:15:00,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13911438221,"做工质感：开看了一下 很好，47%的电，还没用，
个头很大，估计买大了",2020-03-12 16:51:07,0,1,5,2020-03-13 19:34:34,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
12869605892,不愧是红点设计得奖作品，精致外观，强大功能，使人爱不释手。由外及内，安全满满，信心满满。目前只使用了电风扇和车载小冰箱，爽快解决了我初步汽车生活的一大痛点。未来还有无限使用场景在等着我探索开发，比如我们吉他音乐俱乐部@外活动，参加自驾游野营等等。本人绝不当托，以上感受是发自内心的真实感受，供参考。最后说说，价格有点小贵，但是关乎生命安全的产品，我还是宁愿选好的。配件也同样精美，电源都有专用拉链包收纳，送的充电宝也非常棒。,2019-06-03 15:35:54,0,1,5,2019-06-10 14:36:26,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14662092436,给老公买的，他们在户外要用大量的电，指名要买电小二，客服态度很好，据说这个电小二也很不错，价格高的物件都是在京东买的，这点很信赖京东！,2020-08-28 17:38:51,0,1,5,2020-09-20 08:04:22,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13953691781,"电源收到，正在充电，从外观上看很好，做工细致，用后再继续评价。
现在有一个问题就是看到保修条款后，没有发票这个凭什么保修呀？请厂家回付一下，谢谢了。",2020-03-22 09:13:41,0,1,5,2020-03-24 18:55:42,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17464007555,"便携性能：非常方便携带

做工质感：高大上",2022-04-23 20:02:13,0,1,5,2022-05-08 17:11:23,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14245310336,老爸货比多家，选出来的充电产品，电小二可以算是大品牌了，大品牌值得信赖！这回六一八有活动，所以入手一个试试，特意是在充电后，煮了一锅米饭才来的评价，性价比很高的，一小锅米饭大概用了百分之十一左右的电量，还不错！,2020-06-01 16:47:04,1,1,5,2020-06-06 12:17:05,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13312832416,做工非常棒有份量，与商家描述一致，客服也非常热情耐心，快递小哥也很不错，电小2使用也满意5星好评如潮！,2019-10-07 14:14:26,0,1,5,2019-10-10 16:52:38,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17119424431,第二次购买了，值得信赖，赠送的收纳包和充电线，非常划算，还有赠送的吊床，留着今年自驾新疆用,2022-02-08 16:31:54,0,1,5,2022-02-13 09:28:15,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16975665556,做工精细 产品质量保证 物流很好 包装很结实 没有磕碰。,2022-01-07 20:09:02,0,1,5,2022-01-11 17:33:16,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13044898415,电小二518实用挺好，车载冰箱能用8个小时，尤其是商家服务态度非常好，百问不厌，到夜间11点多还耐心解答问题，再次感谢！物流也很快！满意！,2019-06-14 22:17:22,0,1,5,2019-07-23 21:29:47,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13370200994,"做工质感：非常好
蓄电容量：容量很足，笔记本打四个小时游戏没问题
抗摔能力：耐摔",2019-10-16 19:50:16,0,1,5,2019-10-26 09:45:39,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13483403882,做工很好，很结实，自驾路上也经得起颠簸，电量充足，值得购买,2019-09-23 00:53:57,0,1,5,2019-11-17 16:37:55,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13096677691,包装太到位了，一个电源三层纸盒。电源设计和做工精致，很喜欢！客服mm不错，店里搞活动保价30天，我还可以退差价。 希望电小二越做越好，提供更多更好的产品。,2019-07-29 15:13:28,0,1,5,2019-08-08 12:58:58,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16340651981,超好的电源，去户外就方便了，听听音乐，美美哒。,2021-09-16 11:41:03,0,1,5,2021-09-21 16:10:39,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15966847506,不错，做工精良，质感很好，多接口，能满足照常及户外的各种需求。,2021-07-10 13:30:36,0,1,5,2021-07-11 15:33:17,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14271247708,顺丰挺快，包装很牢靠，收到是百分之30的电，试了下电风扇，不错，效果很好，外观设计好看，品牌好，摆摊和自驾优选，希望用得长久。,2020-06-09 00:12:21,0,1,5,2020-06-11 20:58:53,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
12921409091,收到了。还没用。快递哥哥人不错，客服人很好。之前没领券最后返差价了。产品看起来还不错，还送了充电宝，等用过一段时间再来评论。,2019-06-16 18:53:41,0,1,5,2019-06-20 21:14:40,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16520270526,质量保证，很有质感，以后户外再也不用担心电源问题了,2021-10-19 12:06:50,0,1,5,2021-10-26 11:04:25,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15397623928,"便携性能：便携不重
做工质感：很好
其他特色：太阳能板还未使用，外出用后再评",2021-03-02 22:22:30,0,1,5,2021-03-08 22:05:50,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15410879509,插上手机用过，插上车载吸尘器用过，用下来感觉很不错。继续使用，到时候追评,2021-03-05 00:01:51,0,2,5,2021-03-12 09:40:29,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16540253093,出去玩一天，简单做做水，给电脑供电足够了，很好,2021-09-06 00:00:42,0,2,5,2021-10-30 09:33:25,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14010987800,购买后，趁着天好专门带出去试用了一下，户外用真的很好。这里还要表扬一下前期的销售人员婷婷，服务态度好。希望以后自驾使用依然这样好用。,2020-04-01 17:25:42,0,2,5,2020-04-08 18:06:38,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
